,Name,ID,State,Network,County,Elevation_feet,Latitude,Longitude
1421,Terradoro,1301,CA,Soilscape,Amador,1609,38.51,-120.8
1422,Terradoro,1302,CA,Soilscape,Amador,1606,38.51,-120.8
1423,Terradoro,1303,CA,Soilscape,Amador,1578,38.51,-120.8
1424,Terradoro,1304,CA,Soilscape,Amador,1618,38.51,-120.8
1425,Terradoro,1305,CA,Soilscape,Amador,1601,38.51,-120.8
1426,Terradoro,1306,CA,Soilscape,Amador,1566,38.51,-120.8
1427,Terradoro,1307,CA,Soilscape,Amador,1605,38.51,-120.79
1428,Terradoro,1308,CA,Soilscape,Amador,1609,38.51,-120.8
1429,Terradoro,1309,CA,Soilscape,Amador,1618,38.51,-120.8
1430,Terradoro,1310,CA,Soilscape,Amador,1572,38.51,-120.8
1431,Terradoro,1311,CA,Soilscape,Amador,1585,38.51,-120.8
1432,Terradoro,1312,CA,Soilscape,Amador,1615,38.51,-120.8
1433,Terradoro,1313,CA,Soilscape,Amador,1605,38.51,-120.8
1434,Terradoro,1314,CA,Soilscape,Amador,1602,38.51,-120.8
1435,Terradoro,1315,CA,Soilscape,Amador,1638,38.51,-120.8
1436,Terradoro,1316,CA,Soilscape,Amador,1645,38.51,-120.8
1437,Terradoro,1317,CA,Soilscape,Amador,1605,38.51,-120.8
1438,Terradoro,1318,CA,Soilscape,Amador,1621,38.5,-120.8
1439,Terradoro,1319,CA,Soilscape,Amador,1625,38.51,-120.8
1440,Terradoro,1320,CA,Soilscape,Amador,1598,38.51,-120.8
1441,Terradoro,1321,CA,Soilscape,Amador,1615,38.51,-120.8
1442,Terradoro,1322,CA,Soilscape,Amador,1651,38.5,-120.8
1443,Terradoro,1323,CA,Soilscape,Amador,1646,38.51,-120.8
1444,Terradoro,1324,CA,Soilscape,Amador,1652,38.5,-120.8
1445,Terradoro,1325,CA,Soilscape,Amador,1624,38.5,-120.8
1446,Terradoro,1327,CA,Soilscape,Amador,1668,38.51,-120.79
1447,Terradoro,1328,CA,Soilscape,Amador,1543,38.51,-120.79
1448,Tonzi,400,CA,Soilscape,Amador,563,38.43,-120.97
1449,Tonzi,401,CA,Soilscape,Amador,558,38.43,-120.97
1450,Tonzi,402,CA,Soilscape,Amador,566,38.43,-120.96
1451,Tonzi,403,CA,Soilscape,Amador,554,38.43,-120.97
1452,Tonzi,404,CA,Soilscape,Amador,562,38.43,-120.96
1453,Tonzi,405,CA,Soilscape,Amador,565,38.43,-120.96
1454,Tonzi,406,CA,Soilscape,Amador,556,38.43,-120.96
1455,Tonzi,408,CA,Soilscape,Amador,548,38.43,-120.97
1456,Tonzi,409,CA,Soilscape,Amador,549,38.43,-120.97
1457,Tonzi,410,CA,Soilscape,Amador,550,38.43,-120.97
1458,Tonzi,411,CA,Soilscape,Amador,562,38.43,-120.97
1459,Tonzi,412,CA,Soilscape,Amador,562,38.43,-120.97
1460,Tonzi,413,CA,Soilscape,Amador,564,38.43,-120.97
1461,Tonzi,414,CA,Soilscape,Amador,557,38.43,-120.97
1462,Tonzi,415,CA,Soilscape,Amador,570,38.43,-120.97
1463,Tonzi,416,CA,Soilscape,Amador,564,38.43,-120.97
1464,Tonzi,417,CA,Soilscape,Amador,561,38.43,-120.97
1465,Tonzi,418,CA,Soilscape,Amador,564,38.43,-120.97
1466,Tonzi,419,CA,Soilscape,Amador,560,38.43,-120.97
1467,Tonzi,420,CA,Soilscape,Amador,564,38.43,-120.97
1468,Alapaha_Range_Grazing_Unit_-_Blueberry_Farm,ALAPAHA,GA,UGAWN,Berrien,272,31.34,-83.24
1469,Albany_State_University,DUCKER,GA,UGAWN,Dougherty,197,31.53,-84.37
1470,Alma_-_Bacon_County_Airport,ALMA,GA,UGAWN,Bacon,194,31.54,-82.51
1471,Atlanta_Athletic_Club_Golf_Course,DULUTH,GA,UGAWN,Fulton,925,34.0,-84.19
1472,Attapulgus_Research_and_Education_Center,ATTAPUL,GA,UGAWN,Decatur,272,30.76,-84.49
1473,Bledsoe_Research_Farm,BLEDSOE,GA,UGAWN,Pike,869,33.18,-84.41
1474,Booth_Berry_Farms,HOMERV,GA,UGAWN,Clinch,154,31.02,-82.66
1475,Boston_Tractor_Co._Inc.,DIXIE,GA,UGAWN,Brooks,197,30.79,-83.67
1476,Bowen_Research_Farm_at_the_Coastal_Plain_Experiment_Station,BOWEN,GA,UGAWN,Tift,358,31.48,-83.44
1477,Bulloch_County_Board_of_Education_Maintenance_&_Transportation_Annex,STATES,GA,UGAWN,Bulloch,249,32.49,-81.81
1478,Butler_Farm,LAFAYET,GA,UGAWN,Walker,883,34.76,-85.38
1479,Butler_Place,BUTLER,GA,UGAWN,Taylor,640,32.55,-84.19
1480,Callaway_Gardens,CALLAWAY,GA,UGAWN,Harris,850,32.84,-84.84
1481,Catahoula_Farms,CORDELE,GA,UGAWN,Crisp,285,32.02,-83.94
1482,Center_for_Applied_Nursery_Research_McCorkle_Nurseries,DEARING,GA,UGAWN,McDuffie,469,33.37,-82.4
1483,Central_Georgia_Research_and_Education_Center,EATONTON,GA,UGAWN,Putnam,538,33.4,-83.49
1484,Cherokee_Town_and_Country_Club,DUNWOODY,GA,UGAWN,Fulton,1050,33.99,-84.36
1485,Clyde_Kirkland_Farm,DOUGLAS,GA,UGAWN,Coffee,213,31.49,-82.79
1486,Coastal_Georgia_Botanical_Gardens,SAVANNAH,GA,UGAWN,Chatham,16,32.0,-81.27
1487,Coastal_Plain_Experiment_Station,TIFTON,GA,UGAWN,Tift,387,31.49,-83.53
1488,Coffee_Farms,HATLEY,GA,UGAWN,Crisp,440,31.92,-83.63
1489,College_of_Coastal_Georgia,BRUNSW,GA,UGAWN,Glynn,10,31.19,-81.48
1490,Colquitt_Electric_Membership_Corporation,VALDOSTA,GA,UGAWN,Lowndes,203,30.82,-83.32
1491,County_Commission,SPARTA,GA,UGAWN,Hancock,535,33.28,-82.97
1492,Dempsey_Research_Farm,DEMPSEY,GA,UGAWN,Spalding,906,33.25,-84.3
1493,Donalsonville_Municipal_Airport,DONALSON,GA,UGAWN,Seminole,138,31.02,-84.88
1494,Etowah_River_Treatment_Facility,BALLGND,GA,UGAWN,Cherokee,1007,34.29,-84.38
1495,Fort_Valley_State_University,FTVALLEY,GA,UGAWN,Peach,499,32.53,-83.89
1496,Gainesville_State_College,OAKWOOD,GA,UGAWN,Hall,1178,34.24,-83.87
1497,Georgia_Mountain_Research_and_Education_Center,BLAIRSVI,GA,UGAWN,Union,1936,34.84,-83.93
1498,Golf_Club_of_Georgia,ALPHARET,GA,UGAWN,Fulton,1043,34.09,-84.22
1499,Griffin_Campus,GRIFFIN,GA,UGAWN,Spalding,935,33.26,-84.28
1500,Griggs_Farm,UNADILLA,GA,UGAWN,Dooly,417,32.26,-83.66
1501,Hardin_Farm,ARABI,GA,UGAWN,Crisp,328,31.83,-83.82
1502,Hillcrest_Orchards,ELLIJAY,GA,UGAWN,Gilmer,1667,34.62,-84.37
1503,Hooks-Hanner_Environmental_Resource_Center_-_USDA-ARS_National_Peanut_Research_Labor,HHERC,GA,UGAWN,Terrell,318,31.73,-84.4
1504,Horticulture_Research_Farm,WATHORT,GA,UGAWN,Oconee,774,33.89,-83.42
1505,Iron_Horse_Farm,PENFIELD,GA,UGAWN,Oconee,715,33.72,-83.31
1506,J._Phil_Campbell_Sr._Natural_Resources_Conservation_Center,WATUSDA,GA,UGAWN,Oconee,784,33.87,-83.45
1507,Jaemor_Farms,ALTO,GA,UGAWN,Habersham,1309,34.42,-83.65
1508,John_A._Flowers_Blueberry_Farm,ODUM,GA,UGAWN,Wayne,144,31.63,-82.05
1509,Joseph_W._Jones_Ecological_Research_Center,NEWTON,GA,UGAWN,Baker,148,31.22,-84.48
1510,Lake_Lanier,GAINES,GA,UGAWN,Hall,1073,34.35,-83.79
1511,Laurens_County_Emergency_Management_Service_and_911_Center,DUBLIN,GA,UGAWN,Laurens,226,32.5,-82.92
1512,Madison_County_Emergency_Medical_Services,DANVILLE,GA,UGAWN,Madison,778,34.15,-83.24
1513,Marine_Corps_Logistics_Base_Albany,ALBANY,GA,UGAWN,Dougherty,207,31.55,-84.05
1514,Mercier_Orchards,BLURIDGE,GA,UGAWN,Fannin,1798,34.89,-84.34
1515,Miles_Berry_Farm,BAXLEY,GA,UGAWN,Appling,203,31.75,-82.44
1516,Mixon_Farms,WAYCROSS,GA,UGAWN,Ware,154,31.21,-82.5
1517,Multi-Crop_Irrigation_Research_Farm_-_USDA-ARS_National_Peanut_Research_Laboratory,SHELLMAN,GA,UGAWN,Randolph,384,31.74,-84.61
1518,Murphy_Farm,BYROMVIL,GA,UGAWN,Dooly,387,32.19,-83.88
1519,Newman_Farm,NEWMAN,GA,UGAWN,Terrell,387,31.79,-84.49
1520,Northwest_Georgia_Research_and_Education_Center,CALHOUN,GA,UGAWN,Gordon,679,34.56,-84.82
1521,Northwest_Georgia_Research_and_Education_Center,FLOYD,GA,UGAWN,Floyd,614,34.34,-85.12
1522,Ossabaw_Island,OSSABAW,GA,UGAWN,Chatham,0,31.84,-81.09
1523,Paulding_County_High_School,DALLAS,GA,UGAWN,Paulding,1066,33.89,-84.84
1524,Peavy_Farm,VIENNA,GA,UGAWN,Dooly,436,32.11,-83.68
1525,Plant_Sciences_Research_Farm,WATUGA,GA,UGAWN,Oconee,833,33.87,-83.54
1526,Plant_Wansley,WANSLEY,GA,UGAWN,Carroll,873,33.42,-85.06
1527,Ponder_Farm,TYTY,GA,UGAWN,Tift,367,31.51,-83.65
1528,Richard_B._Russell_Dam_and_Lake,ELBERTON,GA,UGAWN,Elbert,476,34.02,-82.61
1529,Satilla_Blueberry_Farm,WOODBINE,GA,UGAWN,Camden,13,30.96,-81.77
1530,Seldom_Rest_Farm,STEAMILL,GA,UGAWN,Seminole,177,30.96,-84.95
1531,Seminole_State_Park,SEMINOLE,GA,UGAWN,Seminole,89,30.81,-84.88
1532,Southeast_Georgia_Research_and_Education_Center,MIDVILLE,GA,UGAWN,Burke,259,32.88,-82.22
1533,Southwest_Georgia_Research_and_Education_Center,PLAINS,GA,UGAWN,Sumter,518,32.05,-84.37
1534,Stanley_Farms,VIDALIA,GA,UGAWN,Toombs,246,32.14,-82.35
1535,Stripling_Irrigation_Research_Park,CAMILLA,GA,UGAWN,Mitchell,161,31.28,-84.29
1536,Sunbelt_Agricultural_Exposition,MOULTRIE,GA,UGAWN,Colquitt,299,31.15,-83.72
1537,Sunny_View_Farms,GEORGETO,GA,UGAWN,Quitman,328,31.78,-85.06
1538,T_Brim_Farm,SASSER,GA,UGAWN,Terrell,299,31.71,-84.37
1539,Telfair_County_Jaycees_Fairground,MCRAE,GA,UGAWN,Telfair,180,32.08,-82.9
1540,The_Beach_at_Clayton_County_International_Park,JONESB,GA,UGAWN,Clayton,814,33.52,-84.31
1541,The_Georgia_FFA-FCCLA_Center,COVING,GA,UGAWN,Newton,702,33.44,-83.84
1542,The_Landings_on_Skidaway_Island,SKIDAWAY,GA,UGAWN,Chatham,0,31.95,-81.04
1543,Three_Sisters_Vineyards,DAHLON,GA,UGAWN,Lumpkin,1680,34.61,-83.88
1544,Thurmond_Dam_and_Lake,CLARKSHI,GA,UGAWN,McCormick,240,33.66,-82.19
1545,Tiger_Mountain_Orchards,TIGER,GA,UGAWN,Rabun,1998,34.85,-83.43
1546,Tony_Smith_Farms,ARLINGT,GA,UGAWN,Baker,213,31.35,-84.63
1547,Twiggs_County_Comprehensive_Middle_High_School,JVILLE,GA,UGAWN,Twiggs,525,32.68,-83.36
1548,UGA_Costa_Rica_Campus,SANLUIS,GA,UGAWN,Costa_Rica,3563,10.28,-84.8
1549,USDA-ARS._National_Peanut_Research_Lab,DAWSON,GA,UGAWN,Terrell,328,31.76,-84.44
1550,USDA-ARS_Southeastern_Fruit_&_Nut_Tree_Laboratory,BYRON,GA,UGAWN,Peach,489,32.66,-83.74
1551,Washington_County_Farm_Bureau_Ag_Center,TENNILLE,GA,UGAWN,Washington,469,32.93,-82.8
1552,Wight_Nurseries,CAIRO,GA,UGAWN,Grady,259,30.86,-84.23
1553,ZBLU_Berry_Farms,NAHUNTA,GA,UGAWN,Brantley,66,31.18,-82.01
1554,Ag._Res._Svc._Central_Plains_Exp._Range_(SGS_LTER_at_CSU),94074,CO,USCRN,Nunn,5390,40.8,-104.75
1555,Agassiz_National_Wildlife_Refuge_(Maintenance_Shop_Site),4994,MN,USCRN,Goodridge,1150,48.3,-95.87
1556,Agate_Fossil_Beds_National_Monument_(Visitor_Center_Site),94077,NE,USCRN,Harrison,4406,42.42,-103.73
1557,AK_Department_of_Natural_Resources_Haul_Road),26565,AK,USCRN,Deadhorse,30,70.16,-148.46
1558,AK_Department_of_Natural_Resources_Haul_Road),UN,AK,USCRN,Deadhorse,30,70.16,-148.46
1559,Anheuser_Busch_Coastal_Res._Ctr._Univ._of__VA_(Oyster),3739,VA,USCRN,Cape_Charles,29,37.29,-75.92
1560,Aransas_National_Wildlife_Refuge_(Weather_Site),23906,TX,USCRN,Port_Aransas,15,28.3,-96.82
1561,Archbold_Biological_Station,92827,FL,USCRN,Sebring,150,27.15,-81.36
1562,Arctic_Slope_Regional_Corporation_Ivotuk_Airstrip,26564,AK,USCRN,Ivotuk,1909,68.48,-155.75
1563,Arctic_Slope_Regional_Corporation_Ivotuk_Airstrip,UN,AK,USCRN,Ivotuk,1909,68.48,-155.75
1564,Aroostook_National__Wildlife_Ref._(Fire_Training_Area),94645,ME,USCRN,Limestone,737,46.96,-67.88
1565,ARS_NW__Watershed_Research_Cntr._(Reynolds_Creek_Site),4127,ID,USCRN,Murphy,3950,43.2,-116.75
1566,Auburn_University_Black_Belt_Research_and_Extension_Center,63858,AL,USCRN,Selma,193,32.45,-87.24
1567,Auburn_University_Gulf_Coast_Research_and_Extension_Center,63869,AL,USCRN,Fairhope,95,30.54,-87.87
1568,Audubon_Center_of__the_North_Woods,54932,MN,USCRN,Sandstone,1130,46.11,-92.99
1569,Audubon_Society_(Spring_Creek_Prairie_Site),94996,NE,USCRN,Lincoln,1372,40.69,-96.85
1570,Babbitt_Ranches_(Meridian_Site),53155,AZ,USCRN,Williams,5990,35.75,-112.33
1571,Balcones_National_Wildlife_Refuge_(Flying_X_Ranch),23907,TX,USCRN,Austin,1361,30.62,-98.08
1572,Bannack_State_Park_Old_Freight_Road_Site,4137,MT,USCRN,Dillon,5971,45.15,-113.0
1573,Barrow_Obsv._NOAA_Earth_Systems_Res._Lab._Global_Mon._Div.,27516,AK,USCRN,Barrow,15,71.32,-156.61
1574,Bear_Lodge_Ranger_Dist_Black_Hills_NF_(Massengale_Flats_Site),94088,WY,USCRN,Sundance,5792,44.51,-104.43
1575,Big_Bend_National_Park,22016,TX,USCRN,Panther_Junction,3494,29.34,-103.2
1576,Big_Cypress_National_Preserve_(Ochopee_Headquarters_Vista_Site),92826,FL,USCRN,Everglades_City,4,25.89,-81.31
1577,Black_Canyon_of_the_Gunnison_National_Park_(Vernal_Mesa),3060,CO,USCRN,Montrose,8402,38.54,-107.69
1578,BLM_Appleton-Whittell_Research_Ranch,53132,AZ,USCRN,Elgin,4811,31.59,-110.5
1579,BLM_Paxson_Airport,56401,AK,USCRN,Glennallen,2669,63.02,-145.5
1580,BLM_Paxson_Airport,UN,AK,USCRN,Glennallen,2669,63.02,-145.5
1581,Brewton,63899,AL,USCRN,Brewton,170,31.14,-87.05
1582,Canaan_Valley_Resort_State_Park_(Cabins_Area),3733,WV,USCRN,Elkins,3390,39.01,-79.47
1583,Capitol_Reef_National_Park_Goosenecks_Road_Site,53149,UT,USCRN,Torrey,6204,38.3,-111.29
1584,Chilton_County_Airport,63891,AL,USCRN,Clanton,584,32.85,-86.61
1585,Clemson_University_(Edisto_Research_&_Edu._Ctr.),63826,SC,USCRN,Blackville,317,33.35,-81.32
1586,Cornell_University_(Harford_Teaching_&_Research_Center),64758,NY,USCRN,Ithaca,1228,42.44,-76.24
1587,Craig_Field_Airport,63897,AL,USCRN,Selma,157,32.33,-86.97
1588,Craters_of_the_Moon_NM_&_Preserve_(Headquarters_Area),4126,ID,USCRN,Arco,5920,43.46,-113.55
1589,Cumberland_Island_National_Seashore_(Stafford_Field),63856,GA,USCRN,Brunswick,25,30.8,-81.45
1590,Death_Valley_National_Park_(Stovepipe_Wells_Site),53139,CA,USCRN,Stovepipe_Wells,84,36.6,-117.14
1591,Des_Lacs_National_Wildlife_Refuge_(HB-4_Site),94084,ND,USCRN,Northgate,1842,48.96,-102.17
1592,Dinosaur_National_Monument_(Hdq._Maintenance_Site),94082,CO,USCRN,Dinosaur,6062,40.24,-108.96
1593,DOI_William_L._Finley_NWR_(East_end_of_Field_22),4236,OR,USCRN,Corvallis,312,44.41,-123.32
1594,Duke_Forest_-_Duke_University,3758,NC,USCRN,Durham,562,35.97,-79.09
1595,Environment_Canada_CARE_site,64757,ON,USCRN,Egbert,807,44.23,-79.78
1596,EROS_Data_Center,4990,SD,USCRN,Sioux_Falls,1594,43.73,-96.62
1597,Feldun-Purdue_Agricultural_Center_(Pasture_17_Site),63898,IN,USCRN,Bedford,760,38.88,-86.57
1598,Fort_Peck_Indian_Res._(Give_Out_Morgan_Site),94059,MT,USCRN,Wolf_Point,2643,48.48,-105.2
1599,Fort_Peck_Indian_Res._(Poplar_River_Site),94060,MT,USCRN,Wolf_Point,2085,48.3,-105.1
1600,Fort_Pierre_National_Grassland_(Chester_West),94085,SD,USCRN,Pierre,2124,44.01,-100.35
1601,FS_Tongass_National_Forest_(Yakutat),25382,AK,USCRN,Yakutat,26,59.5,-139.68
1602,Ft._Chadbourne_Foundation_(Foundation_Entrance_Site),3072,TX,USCRN,Bronte,1997,32.04,-100.24
1603,FWS_Nowitna_National_Wildlife_Refuge_(Lake_Site),96406,AK,USCRN,Ruby,259,64.5,-154.12
1604,FWS_Nowitna_National_Wildlife_Refuge_(Lake_Site),UN,AK,USCRN,Ruby,259,64.5,-154.12
1605,FWS_Selawik_National_Wildlife_Refuge_(Cabin_Site),96407,AK,USCRN,Selawik,22,66.56,-159.0
1606,FWS_Selawik_National_Wildlife_Refuge_(Cabin_Site),UN,AK,USCRN,Selawik,22,66.56,-159.0
1607,FWS_Tetlin_National_Wildlife_Refuge_(Seaton_Roadhouse_site),96404,AK,USCRN,Tok,2000,62.73,-141.2
1608,FWS_Tetlin_National_Wildlife_Refuge_(Seaton_Roadhouse_site),UN,AK,USCRN,Tok,2000,62.73,-141.2
1609,Glacier_National_Park_(St._Mary_Site),4130,MT,USCRN,St._Mary,4555,48.74,-113.43
1610,Golden_Spike_National_Historic_Site_(Visitor_Center_Site),4138,UT,USCRN,Brigham_City,4951,41.61,-112.54
1611,Grand_Teton_National_Park,4131,WY,USCRN,Moose,6466,43.66,-110.71
1612,Great_Basin_National_Park_(Gravel_Pit_Site),53138,NV,USCRN,Baker,6617,39.01,-114.2
1613,Gudmundsen_Sandhills_Laboratory_(Site_1),94079,NE,USCRN,Whitman,3740,42.06,-101.44
1614,Hale_County_Jail,63893,AL,USCRN,Greensboro,280,32.71,-87.62
1615,Heflin_Lock,63892,AL,USCRN,Gainesville,107,32.83,-88.13
1616,Highland_Home,73802,AL,USCRN,Highland_Home,614,31.91,-86.31
1617,Institute_of_Ecosystem_Studies_(Environmental_Monitoring_Station),64756,NY,USCRN,Millbrook,413,41.78,-73.74
1618,John_Day_Fossil_Beds_Nat'l._Mon.(Sheep_Rock_Hdqs.),4125,OR,USCRN,John_Day,2245,44.55,-119.64
1619,Jornada_USDA_ARS_Experimental_Range_(Jornada_Headquarters_Site),3074,NM,USCRN,Las_Cruces,4327,32.61,-106.74
1620,Kansas_State_University_(Konza_Prairie_Biological_Station),53974,KS,USCRN,Manhattan,1137,39.1,-96.6
